,load,type,compressor,iteration,avg_time,std_dev,min_time,max_time,q1,median_time,q3,iqr,lower_whisker,upper_whisker,num_outliers
136,WINE-HEART,LOGIC,BZ2,5,0.7487776279449461,0.0,0.7487776279449461,0.7487776279449461,0.7487776279449461,0.7487776279449461,0.7487776279449461,0.0,0.7487776279449461,0.7487776279449461,0.0
137,WINE-HEART,LOGIC,ENTROPY,25,3.50075101852417,0.0,3.50075101852417,3.50075101852417,3.50075101852417,3.50075101852417,3.50075101852417,0.0,3.50075101852417,3.50075101852417,0.0
138,WINE-HEART,LOGIC,GZIP,29,7.738195419311523,0.0,7.738195419311523,7.738195419311523,7.738195419311523,7.738195419311523,7.738195419311523,0.0,7.738195419311523,7.738195419311523,0.0
139,WINE-HEART,LOGIC,JP2,8,3.761225223541259,0.0,3.761225223541259,3.761225223541259,3.761225223541259,3.761225223541259,3.761225223541259,0.0,3.761225223541259,3.761225223541259,0.0
140,WINE-HEART,LOGIC,PNG,19,7.0359947681427,0.0,7.0359947681427,7.0359947681427,7.0359947681427,7.0359947681427,7.0359947681427,0.0,7.0359947681427,7.0359947681427,0.0
141,WINE-HEART,LOGIC,PPMD,26,7.725569248199463,0.0,7.725569248199463,7.725569248199463,7.725569248199463,7.725569248199463,7.725569248199463,0.0,7.725569248199463,7.725569248199463,0.0
142,WINE-HEART,LOGIC,WEBP,4,1.9649555683135982,0.0,1.9649555683135982,1.9649555683135982,1.9649555683135982,1.9649555683135982,1.9649555683135982,0.0,1.9649555683135982,1.9649555683135982,0.0
143,WINE-HEART,LOGIC,ZLIB,28,4.046726226806641,0.0,4.046726226806641,4.046726226806641,4.046726226806641,4.046726226806641,4.046726226806641,0.0,4.046726226806641,4.046726226806641,0.0
144,WINE-HEART,MEMORY,BZ2,7,0.9766621589660641,0.0,0.9766621589660641,0.9766621589660641,0.9766621589660641,0.9766621589660641,0.9766621589660641,0.0,0.9766621589660641,0.9766621589660641,0.0
145,WINE-HEART,MEMORY,ENTROPY,14,1.815646886825561,0.0,1.815646886825561,1.815646886825561,1.815646886825561,1.815646886825561,1.815646886825561,0.0,1.815646886825561,1.815646886825561,0.0
146,WINE-HEART,MEMORY,GZIP,7,2.739275217056274,0.0,2.739275217056274,2.739275217056274,2.739275217056274,2.739275217056274,2.739275217056274,0.0,2.739275217056274,2.739275217056274,0.0
147,WINE-HEART,MEMORY,JP2,7,4.349385261535644,0.0,4.349385261535644,4.349385261535644,4.349385261535644,4.349385261535644,4.349385261535644,0.0,4.349385261535644,4.349385261535644,0.0
148,WINE-HEART,MEMORY,PNG,-1,17.576639413833618,0.0,17.576639413833618,17.576639413833618,17.576639413833618,17.576639413833618,17.576639413833618,0.0,17.576639413833618,17.576639413833618,0.0
149,WINE-HEART,MEMORY,PPMD,9,1.696560621261596,0.0,1.696560621261596,1.696560621261596,1.696560621261596,1.696560621261596,1.696560621261596,0.0,1.696560621261596,1.696560621261596,0.0
150,WINE-HEART,MEMORY,WEBP,23,11.935535192489624,0.0,11.935535192489624,11.935535192489624,11.935535192489624,11.935535192489624,11.935535192489624,0.0,11.935535192489624,11.935535192489624,0.0
151,WINE-HEART,MEMORY,ZLIB,9,1.1133308410644531,0.0,1.1133308410644531,1.1133308410644531,1.1133308410644531,1.1133308410644531,1.1133308410644531,0.0,1.1133308410644531,1.1133308410644531,0.0
152,WINE-HEART,ANOTHER-CONTROL,BZ2,-1,4.639318466186523,0.0,4.639318466186523,4.639318466186523,4.639318466186523,4.639318466186523,4.639318466186523,0.0,4.639318466186523,4.639318466186523,0.0
153,WINE-HEART,ANOTHER-CONTROL,ENTROPY,-1,4.304029226303101,0.0,4.304029226303101,4.304029226303101,4.304029226303101,4.304029226303101,4.304029226303101,0.0,4.304029226303101,4.304029226303101,0.0
154,WINE-HEART,ANOTHER-CONTROL,GZIP,-1,7.75689172744751,0.0,7.75689172744751,7.75689172744751,7.75689172744751,7.75689172744751,7.75689172744751,0.0,7.75689172744751,7.75689172744751,0.0
155,WINE-HEART,ANOTHER-CONTROL,JP2,10,4.617552042007446,0.0,4.617552042007446,4.617552042007446,4.617552042007446,4.617552042007446,4.617552042007446,0.0,4.617552042007446,4.617552042007446,0.0
156,WINE-HEART,ANOTHER-CONTROL,PNG,-1,12.285700559616089,0.0,12.285700559616089,12.285700559616089,12.285700559616089,12.285700559616089,12.285700559616089,0.0,12.285700559616089,12.285700559616089,0.0
157,WINE-HEART,ANOTHER-CONTROL,PPMD,-1,5.349485397338867,0.0,5.349485397338867,5.349485397338867,5.349485397338867,5.349485397338867,5.349485397338867,0.0,5.349485397338867,5.349485397338867,0.0
158,WINE-HEART,ANOTHER-CONTROL,WEBP,18,9.844188213348389,0.0,9.844188213348389,9.844188213348389,9.844188213348389,9.844188213348389,9.844188213348389,0.0,9.844188213348389,9.844188213348389,0.0
159,WINE-HEART,ANOTHER-CONTROL,ZLIB,-1,5.437185764312744,0.0,5.437185764312744,5.437185764312744,5.437185764312744,5.437185764312744,5.437185764312744,0.0,5.437185764312744,5.437185764312744,0.0
160,WINE-HEART,CONC,BZ2,9,1.453397035598754,0.0,1.453397035598754,1.453397035598754,1.453397035598754,1.453397035598754,1.453397035598754,0.0,1.453397035598754,1.453397035598754,0.0
161,WINE-HEART,CONC,ENTROPY,7,0.9298570156097411,0.0,0.9298570156097411,0.9298570156097411,0.9298570156097411,0.9298570156097411,0.9298570156097411,0.0,0.9298570156097411,0.9298570156097411,0.0
162,WINE-HEART,CONC,GZIP,4,1.01065182685852,0.0,1.01065182685852,1.01065182685852,1.01065182685852,1.01065182685852,1.01065182685852,0.0,1.01065182685852,1.01065182685852,0.0
163,WINE-HEART,CONC,JP2,6,3.427363872528076,0.0,3.427363872528076,3.427363872528076,3.427363872528076,3.427363872528076,3.427363872528076,0.0,3.427363872528076,3.427363872528076,0.0
164,WINE-HEART,CONC,PNG,13,4.801179647445679,0.0,4.801179647445679,4.801179647445679,4.801179647445679,4.801179647445679,4.801179647445679,0.0,4.801179647445679,4.801179647445679,0.0
165,WINE-HEART,CONC,PPMD,6,0.9497053623199461,0.0,0.9497053623199461,0.9497053623199461,0.9497053623199461,0.9497053623199461,0.9497053623199461,0.0,0.9497053623199461,0.9497053623199461,0.0
166,WINE-HEART,CONC,WEBP,11,5.670128107070923,0.0,5.670128107070923,5.670128107070923,5.670128107070923,5.670128107070923,5.670128107070923,0.0,5.670128107070923,5.670128107070923,0.0
167,WINE-HEART,CONC,ZLIB,3,0.685738325119018,0.0,0.685738325119018,0.685738325119018,0.685738325119018,0.685738325119018,0.685738325119018,0.0,0.685738325119018,0.685738325119018,0.0
168,WINE-HEART,PROCESS,BZ2,2,0.417391061782836,0.0,0.417391061782836,0.417391061782836,0.417391061782836,0.417391061782836,0.417391061782836,0.0,0.417391061782836,0.417391061782836,0.0
169,WINE-HEART,PROCESS,ENTROPY,4,0.5921277999877931,0.0,0.5921277999877931,0.5921277999877931,0.5921277999877931,0.5921277999877931,0.5921277999877931,0.0,0.5921277999877931,0.5921277999877931,0.0
170,WINE-HEART,PROCESS,GZIP,2,0.6490242481231691,0.0,0.6490242481231691,0.6490242481231691,0.6490242481231691,0.6490242481231691,0.6490242481231691,0.0,0.6490242481231691,0.6490242481231691,0.0
171,WINE-HEART,PROCESS,JP2,24,12.4135901927948,0.0,12.4135901927948,12.4135901927948,12.4135901927948,12.4135901927948,12.4135901927948,0.0,12.4135901927948,12.4135901927948,0.0
172,WINE-HEART,PROCESS,PNG,4,1.324402809143066,0.0,1.324402809143066,1.324402809143066,1.324402809143066,1.324402809143066,1.324402809143066,0.0,1.324402809143066,1.324402809143066,0.0
173,WINE-HEART,PROCESS,PPMD,2,0.44866037368774403,0.0,0.44866037368774403,0.44866037368774403,0.44866037368774403,0.44866037368774403,0.44866037368774403,0.0,0.44866037368774403,0.44866037368774403,0.0
174,WINE-HEART,PROCESS,WEBP,2,1.459943294525146,0.0,1.459943294525146,1.459943294525146,1.459943294525146,1.459943294525146,1.459943294525146,0.0,1.459943294525146,1.459943294525146,0.0
175,WINE-HEART,PROCESS,ZLIB,2,0.42086839675903304,0.0,0.42086839675903304,0.42086839675903304,0.42086839675903304,0.42086839675903304,0.42086839675903304,0.0,0.42086839675903304,0.42086839675903304,0.0
176,WINE-HEART,TRAIN,BZ2,11,1.603742599487304,0.0,1.603742599487304,1.603742599487304,1.603742599487304,1.603742599487304,1.603742599487304,0.0,1.603742599487304,1.603742599487304,0.0
177,WINE-HEART,TRAIN,ENTROPY,17,2.158741950988769,0.0,2.158741950988769,2.158741950988769,2.158741950988769,2.158741950988769,2.158741950988769,0.0,2.158741950988769,2.158741950988769,0.0
178,WINE-HEART,TRAIN,GZIP,12,2.781742095947265,0.0,2.781742095947265,2.781742095947265,2.781742095947265,2.781742095947265,2.781742095947265,0.0,2.781742095947265,2.781742095947265,0.0
179,WINE-HEART,TRAIN,JP2,4,2.3253109455108643,0.0,2.3253109455108643,2.3253109455108643,2.3253109455108643,2.3253109455108643,2.3253109455108643,0.0,2.3253109455108643,2.3253109455108643,0.0
180,WINE-HEART,TRAIN,PNG,-1,11.052947521209717,0.0,11.052947521209717,11.052947521209717,11.052947521209717,11.052947521209717,11.052947521209717,0.0,11.052947521209717,11.052947521209717,0.0
181,WINE-HEART,TRAIN,PPMD,10,1.4996945858001711,0.0,1.4996945858001711,1.4996945858001711,1.4996945858001711,1.4996945858001711,1.4996945858001711,0.0,1.4996945858001711,1.4996945858001711,0.0
182,WINE-HEART,TRAIN,WEBP,25,13.714938879013062,0.0,13.714938879013062,13.714938879013062,13.714938879013062,13.714938879013062,13.714938879013062,0.0,13.714938879013062,13.714938879013062,0.0
183,WINE-HEART,TRAIN,ZLIB,12,1.943485736846923,0.0,1.943485736846923,1.943485736846923,1.943485736846923,1.943485736846923,1.943485736846923,0.0,1.943485736846923,1.943485736846923,0.0
184,WINE-HEART,MODEL,BZ2,6,0.9367492198944091,0.0,0.9367492198944091,0.9367492198944091,0.9367492198944091,0.9367492198944091,0.9367492198944091,0.0,0.9367492198944091,0.9367492198944091,0.0
185,WINE-HEART,MODEL,ENTROPY,4,0.6910681724548341,0.0,0.6910681724548341,0.6910681724548341,0.6910681724548341,0.6910681724548341,0.6910681724548341,0.0,0.6910681724548341,0.6910681724548341,0.0
186,WINE-HEART,MODEL,GZIP,5,1.22685170173645,0.0,1.22685170173645,1.22685170173645,1.22685170173645,1.22685170173645,1.22685170173645,0.0,1.22685170173645,1.22685170173645,0.0
187,WINE-HEART,MODEL,JP2,18,10.3104989528656,0.0,10.3104989528656,10.3104989528656,10.3104989528656,10.3104989528656,10.3104989528656,0.0,10.3104989528656,10.3104989528656,0.0
188,WINE-HEART,MODEL,PNG,0,0.440117359161376,0.0,0.440117359161376,0.440117359161376,0.440117359161376,0.440117359161376,0.440117359161376,0.0,0.440117359161376,0.440117359161376,0.0
189,WINE-HEART,MODEL,PPMD,4,0.721764802932739,0.0,0.721764802932739,0.721764802932739,0.721764802932739,0.721764802932739,0.721764802932739,0.0,0.721764802932739,0.721764802932739,0.0
190,WINE-HEART,MODEL,WEBP,9,4.767129421234131,0.0,4.767129421234131,4.767129421234131,4.767129421234131,4.767129421234131,4.767129421234131,0.0,4.767129421234131,4.767129421234131,0.0
191,WINE-HEART,MODEL,ZLIB,20,2.789947986602783,0.0,2.789947986602783,2.789947986602783,2.789947986602783,2.789947986602783,2.789947986602783,0.0,2.789947986602783,2.789947986602783,0.0
192,OIL-MAMMO,API,BZ2,8,1.117022037506103,0.0,1.117022037506103,1.117022037506103,1.117022037506103,1.117022037506103,1.117022037506103,0.0,1.117022037506103,1.117022037506103,0.0
193,OIL-MAMMO,API,ENTROPY,19,3.831850290298462,0.0,3.831850290298462,3.831850290298462,3.831850290298462,3.831850290298462,3.831850290298462,0.0,3.831850290298462,3.831850290298462,0.0
194,OIL-MAMMO,API,GZIP,13,2.918275117874145,0.0,2.918275117874145,2.918275117874145,2.918275117874145,2.918275117874145,2.918275117874145,0.0,2.918275117874145,2.918275117874145,0.0
195,OIL-MAMMO,API,JP2,17,8.093641519546509,0.0,8.093641519546509,8.093641519546509,8.093641519546509,8.093641519546509,8.093641519546509,0.0,8.093641519546509,8.093641519546509,0.0
196,OIL-MAMMO,API,PNG,21,8.042604207992554,0.0,8.042604207992554,8.042604207992554,8.042604207992554,8.042604207992554,8.042604207992554,0.0,8.042604207992554,8.042604207992554,0.0
197,OIL-MAMMO,API,PPMD,6,1.002622604370117,0.0,1.002622604370117,1.002622604370117,1.002622604370117,1.002622604370117,1.002622604370117,0.0,1.002622604370117,1.002622604370117,0.0
198,OIL-MAMMO,API,WEBP,7,3.022197246551513,0.0,3.022197246551513,3.022197246551513,3.022197246551513,3.022197246551513,3.022197246551513,0.0,3.022197246551513,3.022197246551513,0.0
199,OIL-MAMMO,API,ZLIB,15,2.135855197906494,0.0,2.135855197906494,2.135855197906494,2.135855197906494,2.135855197906494,2.135855197906494,0.0,2.135855197906494,2.135855197906494,0.0
200,OIL-MAMMO,LOGIC,BZ2,17,2.687884092330932,0.0,2.687884092330932,2.687884092330932,2.687884092330932,2.687884092330932,2.687884092330932,0.0,2.687884092330932,2.687884092330932,0.0
201,OIL-MAMMO,LOGIC,ENTROPY,7,1.007425546646118,0.0,1.007425546646118,1.007425546646118,1.007425546646118,1.007425546646118,1.007425546646118,0.0,1.007425546646118,1.007425546646118,0.0
202,OIL-MAMMO,LOGIC,GZIP,5,1.18275761604309,0.0,1.18275761604309,1.18275761604309,1.18275761604309,1.18275761604309,1.18275761604309,0.0,1.18275761604309,1.18275761604309,0.0
203,OIL-MAMMO,LOGIC,JP2,13,6.797296047210693,0.0,6.797296047210693,6.797296047210693,6.797296047210693,6.797296047210693,6.797296047210693,0.0,6.797296047210693,6.797296047210693,0.0
204,OIL-MAMMO,LOGIC,PNG,25,11.117411851882935,0.0,11.117411851882935,11.117411851882935,11.117411851882935,11.117411851882935,11.117411851882935,0.0,11.117411851882935,11.117411851882935,0.0
205,OIL-MAMMO,LOGIC,PPMD,15,2.392180204391479,0.0,2.392180204391479,2.392180204391479,2.392180204391479,2.392180204391479,2.392180204391479,0.0,2.392180204391479,2.392180204391479,0.0
206,OIL-MAMMO,LOGIC,WEBP,6,2.721403837203979,0.0,2.721403837203979,2.721403837203979,2.721403837203979,2.721403837203979,2.721403837203979,0.0,2.721403837203979,2.721403837203979,0.0
207,OIL-MAMMO,LOGIC,ZLIB,5,1.96164584159851,0.0,1.96164584159851,1.96164584159851,1.96164584159851,1.96164584159851,1.96164584159851,0.0,1.96164584159851,1.96164584159851,0.0
208,OIL-MAMMO,MEMORY,BZ2,20,2.9923431873321533,0.0,2.9923431873321533,2.9923431873321533,2.9923431873321533,2.9923431873321533,2.9923431873321533,0.0,2.9923431873321533,2.9923431873321533,0.0
209,OIL-MAMMO,MEMORY,ENTROPY,21,3.093108654022217,0.0,3.093108654022217,3.093108654022217,3.093108654022217,3.093108654022217,3.093108654022217,0.0,3.093108654022217,3.093108654022217,0.0
210,OIL-MAMMO,MEMORY,GZIP,5,1.155157804489135,0.0,1.155157804489135,1.155157804489135,1.155157804489135,1.155157804489135,1.155157804489135,0.0,1.155157804489135,1.155157804489135,0.0
211,OIL-MAMMO,MEMORY,JP2,2,1.466981649398803,0.0,1.466981649398803,1.466981649398803,1.466981649398803,1.466981649398803,1.466981649398803,0.0,1.466981649398803,1.466981649398803,0.0
212,OIL-MAMMO,MEMORY,PNG,16,9.644971370697021,0.0,9.644971370697021,9.644971370697021,9.644971370697021,9.644971370697021,9.644971370697021,0.0,9.644971370697021,9.644971370697021,0.0
213,OIL-MAMMO,MEMORY,PPMD,8,2.268224000930786,0.0,2.268224000930786,2.268224000930786,2.268224000930786,2.268224000930786,2.268224000930786,0.0,2.268224000930786,2.268224000930786,0.0
214,OIL-MAMMO,MEMORY,WEBP,3,1.918725490570068,0.0,1.918725490570068,1.918725490570068,1.918725490570068,1.918725490570068,1.918725490570068,0.0,1.918725490570068,1.918725490570068,0.0
215,OIL-MAMMO,MEMORY,ZLIB,8,1.079971313476562,0.0,1.079971313476562,1.079971313476562,1.079971313476562,1.079971313476562,1.079971313476562,0.0,1.079971313476562,1.079971313476562,0.0
216,OIL-MAMMO,ANOTHER-CONTROL,BZ2,-1,5.11347508430481,0.0,5.11347508430481,5.11347508430481,5.11347508430481,5.11347508430481,5.11347508430481,0.0,5.11347508430481,5.11347508430481,0.0
217,OIL-MAMMO,ANOTHER-CONTROL,ENTROPY,-1,5.661500692367554,0.0,5.661500692367554,5.661500692367554,5.661500692367554,5.661500692367554,5.661500692367554,0.0,5.661500692367554,5.661500692367554,0.0
218,OIL-MAMMO,ANOTHER-CONTROL,GZIP,-1,7.697554349899292,0.0,7.697554349899292,7.697554349899292,7.697554349899292,7.697554349899292,7.697554349899292,0.0,7.697554349899292,7.697554349899292,0.0
219,OIL-MAMMO,ANOTHER-CONTROL,JP2,8,5.183408498764038,0.0,5.183408498764038,5.183408498764038,5.183408498764038,5.183408498764038,5.183408498764038,0.0,5.183408498764038,5.183408498764038,0.0
220,OIL-MAMMO,ANOTHER-CONTROL,PNG,-1,12.921814918518066,0.0,12.921814918518066,12.921814918518066,12.921814918518066,12.921814918518066,12.921814918518066,0.0,12.921814918518066,12.921814918518066,0.0
221,OIL-MAMMO,ANOTHER-CONTROL,PPMD,-1,5.488332271575928,0.0,5.488332271575928,5.488332271575928,5.488332271575928,5.488332271575928,5.488332271575928,0.0,5.488332271575928,5.488332271575928,0.0
222,OIL-MAMMO,ANOTHER-CONTROL,WEBP,26,14.043108224868774,0.0,14.043108224868774,14.043108224868774,14.043108224868774,14.043108224868774,14.043108224868774,0.0,14.043108224868774,14.043108224868774,0.0
223,OIL-MAMMO,ANOTHER-CONTROL,ZLIB,-1,4.197262525558472,0.0,4.197262525558472,4.197262525558472,4.197262525558472,4.197262525558472,4.197262525558472,0.0,4.197262525558472,4.197262525558472,0.0
224,OIL-MAMMO,CONC,BZ2,4,0.7741432189941401,0.0,0.7741432189941401,0.7741432189941401,0.7741432189941401,0.7741432189941401,0.7741432189941401,0.0,0.7741432189941401,0.7741432189941401,0.0
225,OIL-MAMMO,CONC,ENTROPY,9,1.278632640838623,0.0,1.278632640838623,1.278632640838623,1.278632640838623,1.278632640838623,1.278632640838623,0.0,1.278632640838623,1.278632640838623,0.0
226,OIL-MAMMO,CONC,GZIP,3,0.7711608409881591,0.0,0.7711608409881591,0.7711608409881591,0.7711608409881591,0.7711608409881591,0.7711608409881591,0.0,0.7711608409881591,0.7711608409881591,0.0
227,OIL-MAMMO,CONC,JP2,4,2.411762952804565,0.0,2.411762952804565,2.411762952804565,2.411762952804565,2.411762952804565,2.411762952804565,0.0,2.411762952804565,2.411762952804565,0.0
228,OIL-MAMMO,CONC,PNG,11,4.00597620010376,0.0,4.00597620010376,4.00597620010376,4.00597620010376,4.00597620010376,4.00597620010376,0.0,4.00597620010376,4.00597620010376,0.0
229,OIL-MAMMO,CONC,PPMD,13,2.295474290847778,0.0,2.295474290847778,2.295474290847778,2.295474290847778,2.295474290847778,2.295474290847778,0.0,2.295474290847778,2.295474290847778,0.0
230,OIL-MAMMO,CONC,WEBP,7,3.679868459701538,0.0,3.679868459701538,3.679868459701538,3.679868459701538,3.679868459701538,3.679868459701538,0.0,3.679868459701538,3.679868459701538,0.0
231,OIL-MAMMO,CONC,ZLIB,3,0.490867853164672,0.0,0.490867853164672,0.490867853164672,0.490867853164672,0.490867853164672,0.490867853164672,0.0,0.490867853164672,0.490867853164672,0.0
232,OIL-MAMMO,PROCESS,BZ2,2,0.6385955810546871,0.0,0.6385955810546871,0.6385955810546871,0.6385955810546871,0.6385955810546871,0.6385955810546871,0.0,0.6385955810546871,0.6385955810546871,0.0
233,OIL-MAMMO,PROCESS,ENTROPY,7,0.9774444103240961,0.0,0.9774444103240961,0.9774444103240961,0.9774444103240961,0.9774444103240961,0.9774444103240961,0.0,0.9774444103240961,0.9774444103240961,0.0
234,OIL-MAMMO,PROCESS,GZIP,2,0.6195905208587641,0.0,0.6195905208587641,0.6195905208587641,0.6195905208587641,0.6195905208587641,0.6195905208587641,0.0,0.6195905208587641,0.6195905208587641,0.0
235,OIL-MAMMO,PROCESS,JP2,12,5.885532379150391,0.0,5.885532379150391,5.885532379150391,5.885532379150391,5.885532379150391,5.885532379150391,0.0,5.885532379150391,5.885532379150391,0.0
236,OIL-MAMMO,PROCESS,PNG,4,1.631766080856323,0.0,1.631766080856323,1.631766080856323,1.631766080856323,1.631766080856323,1.631766080856323,0.0,1.631766080856323,1.631766080856323,0.0
237,OIL-MAMMO,PROCESS,PPMD,3,0.62465763092041,0.0,0.62465763092041,0.62465763092041,0.62465763092041,0.62465763092041,0.62465763092041,0.0,0.62465763092041,0.62465763092041,0.0
238,OIL-MAMMO,PROCESS,WEBP,3,1.762170553207397,0.0,1.762170553207397,1.762170553207397,1.762170553207397,1.762170553207397,1.762170553207397,0.0,1.762170553207397,1.762170553207397,0.0
239,OIL-MAMMO,PROCESS,ZLIB,2,0.41087532043457003,0.0,0.41087532043457003,0.41087532043457003,0.41087532043457003,0.41087532043457003,0.41087532043457003,0.0,0.41087532043457003,0.41087532043457003,0.0
240,OIL-MAMMO,TRAIN,BZ2,4,0.9408845901489251,0.0,0.9408845901489251,0.9408845901489251,0.9408845901489251,0.9408845901489251,0.9408845901489251,0.0,0.9408845901489251,0.9408845901489251,0.0
241,OIL-MAMMO,TRAIN,ENTROPY,6,0.817909002304077,0.0,0.817909002304077,0.817909002304077,0.817909002304077,0.817909002304077,0.817909002304077,0.0,0.817909002304077,0.817909002304077,0.0
242,OIL-MAMMO,TRAIN,GZIP,6,1.363086223602295,0.0,1.363086223602295,1.363086223602295,1.363086223602295,1.363086223602295,1.363086223602295,0.0,1.363086223602295,1.363086223602295,0.0
243,OIL-MAMMO,TRAIN,JP2,7,3.622989177703857,0.0,3.622989177703857,3.622989177703857,3.622989177703857,3.622989177703857,3.622989177703857,0.0,3.622989177703857,3.622989177703857,0.0
244,OIL-MAMMO,TRAIN,PNG,-1,13.048177719116211,0.0,13.048177719116211,13.048177719116211,13.048177719116211,13.048177719116211,13.048177719116211,0.0,13.048177719116211,13.048177719116211,0.0
245,OIL-MAMMO,TRAIN,PPMD,3,0.5647146701812741,0.0,0.5647146701812741,0.5647146701812741,0.5647146701812741,0.5647146701812741,0.5647146701812741,0.0,0.5647146701812741,0.5647146701812741,0.0
246,OIL-MAMMO,TRAIN,WEBP,11,5.412954330444336,0.0,5.412954330444336,5.412954330444336,5.412954330444336,5.412954330444336,5.412954330444336,0.0,5.412954330444336,5.412954330444336,0.0
247,OIL-MAMMO,TRAIN,ZLIB,7,0.9528818130493161,0.0,0.9528818130493161,0.9528818130493161,0.9528818130493161,0.9528818130493161,0.9528818130493161,0.0,0.9528818130493161,0.9528818130493161,0.0
248,OIL-MAMMO,MODEL,BZ2,6,1.117228984832763,0.0,1.117228984832763,1.117228984832763,1.117228984832763,1.117228984832763,1.117228984832763,0.0,1.117228984832763,1.117228984832763,0.0
249,OIL-MAMMO,MODEL,ENTROPY,11,1.3683192729949951,0.0,1.3683192729949951,1.3683192729949951,1.3683192729949951,1.3683192729949951,1.3683192729949951,0.0,1.3683192729949951,1.3683192729949951,0.0
250,OIL-MAMMO,MODEL,GZIP,8,1.734232902526855,0.0,1.734232902526855,1.734232902526855,1.734232902526855,1.734232902526855,1.734232902526855,0.0,1.734232902526855,1.734232902526855,0.0
251,OIL-MAMMO,MODEL,JP2,20,10.4125337600708,0.0,10.4125337600708,10.4125337600708,10.4125337600708,10.4125337600708,10.4125337600708,0.0,10.4125337600708,10.4125337600708,0.0
252,OIL-MAMMO,MODEL,PNG,24,8.908408880233765,0.0,8.908408880233765,8.908408880233765,8.908408880233765,8.908408880233765,8.908408880233765,0.0,8.908408880233765,8.908408880233765,0.0
253,OIL-MAMMO,MODEL,PPMD,6,0.9042804241180421,0.0,0.9042804241180421,0.9042804241180421,0.9042804241180421,0.9042804241180421,0.9042804241180421,0.0,0.9042804241180421,0.9042804241180421,0.0
254,OIL-MAMMO,MODEL,WEBP,-1,15.883795261383057,0.0,15.883795261383057,15.883795261383057,15.883795261383057,15.883795261383057,15.883795261383057,0.0,15.883795261383057,15.883795261383057,0.0
255,OIL-MAMMO,MODEL,ZLIB,8,1.171193838119506,0.0,1.171193838119506,1.171193838119506,1.171193838119506,1.171193838119506,1.171193838119506,0.0,1.171193838119506,1.171193838119506,0.0
256,IONO-SOLAR,API,BZ2,24,6.392789840698242,0.0,6.392789840698242,6.392789840698242,6.392789840698242,6.392789840698242,6.392789840698242,0.0,6.392789840698242,6.392789840698242,0.0
257,IONO-SOLAR,API,ENTROPY,16,2.140355825424194,0.0,2.140355825424194,2.140355825424194,2.140355825424194,2.140355825424194,2.140355825424194,0.0,2.140355825424194,2.140355825424194,0.0
258,IONO-SOLAR,API,GZIP,4,1.0142822265625,0.0,1.0142822265625,1.0142822265625,1.0142822265625,1.0142822265625,1.0142822265625,0.0,1.0142822265625,1.0142822265625,0.0
259,IONO-SOLAR,API,JP2,7,4.852329969406128,0.0,4.852329969406128,4.852329969406128,4.852329969406128,4.852329969406128,4.852329969406128,0.0,4.852329969406128,4.852329969406128,0.0
260,IONO-SOLAR,API,PNG,-1,20.351228952407837,0.0,20.351228952407837,20.351228952407837,20.351228952407837,20.351228952407837,20.351228952407837,0.0,20.351228952407837,20.351228952407837,0.0
261,IONO-SOLAR,API,PPMD,9,1.493588209152221,0.0,1.493588209152221,1.493588209152221,1.493588209152221,1.493588209152221,1.493588209152221,0.0,1.493588209152221,1.493588209152221,0.0
262,IONO-SOLAR,API,WEBP,27,20.002902030944824,0.0,20.002902030944824,20.002902030944824,20.002902030944824,20.002902030944824,20.002902030944824,0.0,20.002902030944824,20.002902030944824,0.0
263,IONO-SOLAR,API,ZLIB,4,0.684993743896484,0.0,0.684993743896484,0.684993743896484,0.684993743896484,0.684993743896484,0.684993743896484,0.0,0.684993743896484,0.684993743896484,0.0
264,IONO-SOLAR,LOGIC,BZ2,10,1.859639644622802,0.0,1.859639644622802,1.859639644622802,1.859639644622802,1.859639644622802,1.859639644622802,0.0,1.859639644622802,1.859639644622802,0.0
265,IONO-SOLAR,LOGIC,ENTROPY,14,1.972415685653686,0.0,1.972415685653686,1.972415685653686,1.972415685653686,1.972415685653686,1.972415685653686,0.0,1.972415685653686,1.972415685653686,0.0
266,IONO-SOLAR,LOGIC,GZIP,6,1.383792400360107,0.0,1.383792400360107,1.383792400360107,1.383792400360107,1.383792400360107,1.383792400360107,0.0,1.383792400360107,1.383792400360107,0.0
267,IONO-SOLAR,LOGIC,JP2,12,7.799591779708862,0.0,7.799591779708862,7.799591779708862,7.799591779708862,7.799591779708862,7.799591779708862,0.0,7.799591779708862,7.799591779708862,0.0
268,IONO-SOLAR,LOGIC,PNG,16,7.9915595054626465,0.0,7.9915595054626465,7.9915595054626465,7.9915595054626465,7.9915595054626465,7.9915595054626465,0.0,7.9915595054626465,7.9915595054626465,0.0
269,IONO-SOLAR,LOGIC,PPMD,10,1.516697883605957,0.0,1.516697883605957,1.516697883605957,1.516697883605957,1.516697883605957,1.516697883605957,0.0,1.516697883605957,1.516697883605957,0.0
270,IONO-SOLAR,LOGIC,WEBP,11,6.571551561355591,0.0,6.571551561355591,6.571551561355591,6.571551561355591,6.571551561355591,6.571551561355591,0.0,6.571551561355591,6.571551561355591,0.0
271,IONO-SOLAR,LOGIC,ZLIB,7,1.076288700103759,0.0,1.076288700103759,1.076288700103759,1.076288700103759,1.076288700103759,1.076288700103759,0.0,1.076288700103759,1.076288700103759,0.0
